年度,鄉鎮,段名,地號,公告土地現值
112,2,18,8430000,4100
112,2,18,8440000,4100
112,2,18,8450000,4100
112,2,18,8460000,4100
112,2,18,8460001,4100
112,2,18,8470000,4100
112,2,18,8480000,4100
112,2,18,8490000,4100
112,2,18,8510001,4100
112,2,18,8550000,4100
112,2,18,8560000,4100
112,2,18,8570000,4100
112,2,18,8580000,4100
112,2,18,8590000,4100
112,2,18,8600000,4100
112,2,18,8610000,4100
112,2,18,8610001,4100
112,2,18,8620000,4100
112,2,18,8630000,4100
112,2,18,8640000,4100
112,2,18,8650000,4100
112,2,18,8660000,4100
112,2,18,8680000,4100
112,2,18,8690000,4100
112,2,18,8700000,4100
112,2,18,8700001,4100
112,2,18,8700002,4100
112,2,18,8710000,4100
112,2,18,8720000,4100
112,2,18,8730000,4100
112,2,18,8740000,4100
112,2,18,8750000,4100
112,2,18,8760000,4100
112,2,18,8760001,4100
112,2,18,8770000,4100
112,2,18,8780000,4100
112,2,18,8790000,4100
112,2,18,8800000,4100
112,2,18,8870000,4100
112,2,18,8880000,4100
112,2,18,8880001,4100
112,2,18,8880002,4100
112,2,18,8890000,4100
112,2,18,8900000,4100
112,2,18,8920000,4100
112,2,18,8930000,4100
112,2,18,8940000,4100
112,2,18,8950000,4100
112,2,18,8960000,4100
112,2,18,8970000,4100
112,2,18,8980000,4100
112,2,18,8990000,4100
112,2,18,9000000,4100
112,2,18,9000001,4100
112,2,18,9000002,3513
112,2,18,9010000,4100
112,2,18,9020000,4100
112,2,18,9030000,4100
112,2,18,9040000,4100
112,2,18,9050000,4100
112,2,18,9060000,4100
112,2,18,9070000,4100
112,2,18,9080000,4100
112,2,18,9080001,4100
112,2,18,9090000,4100
112,2,18,9100000,4100
112,2,18,9110000,4100
112,2,18,9120000,4100
112,2,18,9190000,4100
112,2,18,9200000,4100
112,2,18,9210000,4100
112,2,18,9220000,4100
112,2,18,9220001,4100
112,2,18,9230000,4100
112,2,18,9240000,4100
112,2,18,9250000,4100
112,2,18,9260000,4100
112,2,18,9270000,4100
112,2,18,9280000,4100
112,2,18,9290000,4100
112,2,18,9300000,4100
112,2,18,9310000,4100
112,2,18,9320000,4100
112,2,18,9330000,4100
112,2,18,9340000,4100
112,2,18,9350000,4100
112,2,18,9360000,4100
112,2,18,9370000,4100
112,2,18,9380000,4100
112,2,18,9390000,4100
112,2,18,9400000,4100
112,2,18,9410000,4100
112,2,18,9420000,4100
112,2,18,9420001,4100
112,2,18,9420002,4100
112,2,18,9420003,4100
112,2,18,9420004,4100
112,2,18,9420005,4100
112,2,18,9420006,4100
112,2,18,9420007,4100
112,2,18,9420008,4100
112,2,18,9420009,4100
112,2,18,9420010,4100
112,2,18,9430000,4100
112,2,18,9440000,4100
112,2,18,9510000,4100
112,2,18,9520000,4100
112,2,18,9540000,4100
112,2,18,9550000,4100
112,2,18,9560000,4100
112,2,18,9570000,4100
112,2,18,9580000,4100
112,2,18,9580001,4100
112,2,18,9590000,4100
112,2,18,9600000,4100
112,2,18,9610000,4100
112,2,18,9620000,4100
112,2,18,9630000,4100
112,2,18,9640000,4100
112,2,18,9640001,4100
112,2,18,9650000,4100
112,2,18,9660000,4100
112,2,18,9670000,4100
112,2,18,9670001,4100
112,2,18,9670002,4100
112,2,18,9680000,4100
112,2,18,9690000,4100
112,2,18,9700000,4100
112,2,18,9710000,4100
112,2,18,9720000,4100
112,2,18,9720001,4100
112,2,18,9730000,4100
112,2,18,9750000,4100
112,2,18,9760000,4100
112,2,18,9800002,4100
112,2,18,9810002,4100
112,2,18,9830001,4100
112,2,18,9830002,4100
112,2,18,9840000,4100
112,2,18,9850000,4100
112,2,18,9860000,4100
112,2,18,9870000,4100
112,2,18,9880000,4100
112,2,18,9890000,4100
112,2,18,9900000,4100
112,2,18,9910000,4100
112,2,18,9910001,4100
112,2,18,9910002,4100
112,2,18,9920000,4100
112,2,18,9930000,4100
112,2,18,9930001,4100
112,2,18,9930002,4100
112,2,18,9940000,4100
112,2,18,9950000,4100
112,2,18,9960000,4100
112,2,18,9970000,4100
112,2,18,9970001,4100
112,2,18,9980000,4100
112,2,18,9990000,4100
112,2,18,10000000,4100
112,2,18,10010000,4100
112,2,18,10010001,4100
112,2,18,10020000,4100
112,2,18,10030000,4100
112,2,18,10030001,4100
112,2,18,10030002,4100
112,2,18,10040000,4100
112,2,18,10050000,4100
112,2,18,10060000,4100
112,2,18,10140000,4100
112,2,18,10150000,4100
112,2,18,10150001,4100
112,2,18,10150002,4100
112,2,18,10160000,4100
112,2,18,10170000,4100
112,2,18,10180000,4100
112,2,18,10190000,4100
112,2,18,10190001,4100
112,2,18,10190002,4100
112,2,18,10200000,4100
112,2,18,10210000,4100
112,2,18,10220000,4100
112,2,18,10230000,4100
112,2,18,10240000,4100
112,2,18,10250000,4100
112,2,18,10260000,4100
112,2,18,10270000,4100
112,2,18,10280000,4100
112,2,18,10290000,4100
112,2,18,10300000,4100
112,2,18,10310000,4100
112,2,18,10320000,4100
112,2,18,10330000,4100
112,2,18,10340000,4100
112,2,18,10350000,4100
112,2,18,10360000,4100
112,2,18,10370000,4100
112,2,18,10380000,4100
112,2,18,10410000,4100
112,2,18,10410001,4100
112,2,18,10420000,4100
112,2,18,10430000,4100
112,2,18,10430001,4100
112,2,18,10440000,4100
112,2,18,10450000,4100
112,2,18,10460000,4100
112,2,18,10470000,4100
112,2,18,10480000,4100
112,2,18,10490000,4100
112,2,18,10500000,4100
112,2,18,10510000,4100
112,2,18,10520000,4100
112,2,18,10520001,4100
112,2,18,10530000,4100
112,2,18,10540000,4100
112,2,18,10550000,4100
112,2,18,10560000,4100
112,2,18,10570000,4100
112,2,18,10580000,4100
112,2,18,10590000,4100
112,2,18,10600000,4100
112,2,18,10610000,4100
112,2,18,10620000,4100
112,2,18,10630000,4100
112,2,18,10640000,4100
112,2,18,10650000,4100
112,2,18,10660000,4100
112,2,18,10670000,4100
112,2,18,10680000,4100
112,2,18,10690000,4100
112,2,18,10700000,4100
112,2,18,10710000,4100
112,2,18,10720000,4100
112,2,18,10730000,4100
112,2,18,10740000,4100
112,2,18,10750000,4100
112,2,18,10760000,4100
112,2,18,10770000,4100
112,2,18,10770001,4100
112,2,18,10780000,4100
112,2,18,10790000,4100
112,2,18,10800000,4100
112,2,18,10810000,4100
112,2,18,10820000,4100
112,2,18,10830000,4100
112,2,18,10840000,4100
112,2,18,10850000,4100
112,2,18,10860000,4100
112,2,18,10860001,4100
112,2,18,10870000,4100
112,2,18,10870001,4100
112,2,18,10880000,4100
112,2,18,10890000,4100
112,2,18,10900000,4100
112,2,18,10910000,4100
112,2,18,10920000,4100
112,2,18,10930000,4100
112,2,18,10930001,4100
112,2,18,10940000,4100
112,2,18,10950000,4100
112,2,18,10960000,4100
112,2,18,10970000,4100
112,2,18,10980000,4100
112,2,18,10990000,4100
112,2,18,11000000,4100
112,2,18,11010000,4100
112,2,18,11010001,4100
112,2,18,11010002,4100
112,2,18,11010003,4100
112,2,18,11020000,4100
112,2,18,11020001,4100
112,2,18,11020002,4100
112,2,18,11030000,4100
112,2,18,11030001,4100
112,2,18,11040000,4100
112,2,18,11040001,4100
112,2,18,11050000,4100
112,2,18,11050001,4100
112,2,18,11050002,4100
112,2,18,11060000,4100
112,2,18,11060001,4100
112,2,18,11070000,4100
112,2,18,11070001,4100
112,2,18,11080000,4100
112,2,18,11080001,4100
112,2,18,11090000,4100
112,2,18,11090001,4100
112,2,18,11100000,4100
112,2,18,11100001,4100
112,2,18,11110000,4100
112,2,18,11110001,4100
112,2,18,11120000,4100
112,2,18,11120001,4100
112,2,18,11130000,4100
112,2,18,11130001,4100
112,2,18,11140000,4100
112,2,18,11140001,4100
112,2,18,11540000,6157
112,2,18,11540001,10903
112,2,18,11550000,6514
112,2,18,11560000,7783
112,2,18,11570000,10120
112,2,18,11580000,4300
112,2,18,11590000,4300
112,2,18,11600000,4300
112,2,18,11610000,4337
112,2,18,11620000,5265
112,2,18,11620001,10903
112,2,18,11630000,10830
112,2,18,11630001,10903
112,2,18,11640000,10900
112,2,18,11650000,10900
112,2,18,11660000,10900
112,2,18,11670000,10901
112,2,18,11680000,10900
112,2,18,11690000,10900
112,2,18,11700000,10900
112,2,18,11710000,10900
112,2,18,11720000,10900
112,2,18,11720001,10900
112,2,18,11730000,10903
112,2,18,11740000,10903
112,2,18,11750000,10903
112,2,18,11750001,10900
112,2,18,11760000,10408
112,2,18,11760001,8900
112,2,18,11760002,10903
112,2,18,11770000,8900
112,2,18,11780000,4300
112,2,18,11790000,4300
112,2,18,11790001,4300
112,2,18,11800000,4300
112,2,18,11800001,5383
112,2,18,11810000,4300
112,2,18,11820000,4300
112,2,18,11830000,4300
112,2,18,11840000,4300
112,2,18,11840001,4487
112,2,18,11850000,4315
112,2,18,11860000,8900
112,2,18,11870000,8900
112,2,18,11880000,10900
112,2,18,11890000,10901
112,2,18,11900000,10901
112,2,18,11910000,8900
112,2,18,11920000,10901
112,2,18,11930000,8900
112,2,18,11940000,8900
112,2,18,11950000,8900
112,2,18,11960000,4300
112,2,18,11970000,4300
112,2,18,11980000,4300
112,2,18,11990000,4300
112,2,18,12000000,4300
112,2,18,12010000,4300
112,2,18,12020000,4300
112,2,18,12030000,4300
112,2,18,12040000,4300
112,2,18,12050000,4300
112,2,18,12060000,4300
112,2,18,12070000,4300
112,2,18,12080000,8900
112,2,18,12090000,8900
112,2,18,12090001,8900
112,2,18,12090002,8900
112,2,18,12090003,8900
112,2,18,12090004,9106
112,2,18,12090005,8900
112,2,18,12090006,8900
112,2,18,12090008,8900
112,2,18,12090009,8900
112,2,18,12100000,10900
112,2,18,12100001,10903
112,2,18,12100002,10903
112,2,18,12110000,10900
112,2,18,12120000,10901
112,2,18,12130000,10903
112,2,18,12140000,10903
112,2,18,12150000,10900
112,2,18,12160000,10900
112,2,18,12170000,8900
112,2,18,12180000,8900
112,2,18,12190000,8900
112,2,18,12200000,8900
112,2,18,12210000,8900
112,2,18,12220000,8826
112,2,18,12220001,8900
112,2,18,12230000,8900
112,2,18,12240000,8900
112,2,18,12240001,8900
112,2,18,12250000,8900
112,2,18,12260000,4332
112,2,18,12270000,4305
112,2,18,12280000,4300
112,2,18,12290000,4300
112,2,18,12300000,8850
112,2,18,12310000,4300
112,2,18,12320000,4300
112,2,18,12330000,4300
112,2,18,12340000,4300
112,2,18,12350000,4300
112,2,18,12360000,4300
112,2,18,12370000,4300
112,2,18,12370001,8857
112,2,18,12370002,4300
112,2,18,12380000,4300
112,2,18,12390000,4300
112,2,18,12400000,4300
112,2,18,12400001,4300
112,2,18,12400002,4300
112,2,18,12410000,4300
112,2,18,12420000,4300
112,2,18,12430000,4300
112,2,18,12440000,4300
112,2,18,12450000,4300
112,2,18,12460000,4300
112,2,18,12470000,4300
112,2,18,12480000,4300
112,2,18,12490000,4300
112,2,18,12500000,4300
112,2,18,12500001,4300
112,2,18,12500002,4300
112,2,18,12500003,4300
112,2,18,12510000,4300
112,2,18,12510001,4300
112,2,18,12520000,4300
112,2,18,12530000,4300
112,2,18,12540000,4300
112,2,18,12550000,4300
112,2,18,12550001,4300
112,2,18,12550002,4300
112,2,18,12560000,4300
112,2,18,12570000,4300
112,2,18,12580000,4300
112,2,18,12580001,4300
112,2,18,12590000,4300
112,2,18,12590001,4300
112,2,18,12600000,4300
112,2,18,12610000,5269
112,2,18,12620000,8900
112,2,18,12620001,8900
112,2,18,12630000,4300
112,2,19,10000,3500
112,2,19,20000,3500
112,2,19,30000,3500
112,2,19,40000,3500
112,2,19,50000,3500
112,2,19,60000,3500
112,2,19,70000,3500
112,2,19,70001,3500
112,2,19,80000,3500
112,2,19,80001,3500
112,2,19,90000,3500
112,2,19,100000,3500
112,2,19,110000,3500
112,2,19,120000,3500
112,2,19,130000,3500
112,2,19,140000,3500
112,2,19,150000,3500
112,2,19,150001,3500
112,2,19,150002,3500
112,2,19,160000,3500
112,2,19,160001,3500
112,2,19,160002,3500
112,2,19,160003,3500
112,2,19,160004,3500
112,2,19,160005,3500
112,2,19,160006,3500
112,2,19,170000,3500
112,2,19,180000,3500
112,2,19,180001,3500
112,2,19,190000,3500
112,2,19,200000,3500
112,2,19,210000,3500
112,2,19,220000,3500
112,2,19,230000,3500
112,2,19,240000,3500
112,2,19,250000,3500
112,2,19,260000,3500
112,2,19,270000,3500
112,2,19,280000,3500
112,2,19,290000,3500
112,2,19,290001,3500
112,2,19,300000,3500
112,2,19,300001,3500
112,2,19,310000,3500
112,2,19,320000,3500
112,2,19,330000,3500
112,2,19,340000,3500
112,2,19,350000,3500
112,2,19,360000,3500
112,2,19,370000,3500
112,2,19,380000,3500
112,2,19,390000,3500
112,2,19,400000,3500
112,2,19,410000,3500
112,2,19,420000,3500
112,2,19,420001,3500
112,2,19,430000,3500
112,2,19,430001,3500
112,2,19,440000,3500
112,2,19,440001,3500
112,2,19,450000,3500
112,2,19,450001,3500
112,2,19,460000,3500
112,2,19,460001,3500
112,2,19,470000,3500
112,2,19,470001,3500
112,2,19,470002,3500
112,2,19,480000,3500
112,2,19,490000,3500
112,2,19,500000,3500
112,2,19,510000,3500
112,2,19,520000,3500
112,2,19,530000,3500
112,2,19,530001,3500
112,2,19,540000,3500
112,2,19,540001,3500
112,2,19,550000,3500
112,2,19,560000,3500
112,2,19,570000,3500
112,2,19,580000,3500
112,2,19,590000,3500
112,2,19,600000,3500
112,2,19,610000,3500
112,2,19,620000,3500
112,2,19,630000,3500
112,2,19,640000,3500
112,2,19,650000,3500
112,2,19,660000,3500
112,2,19,670000,3500
112,2,19,680000,8200
112,2,19,690000,8200
112,2,19,700000,3500
112,2,19,710000,3500
112,2,19,720000,3500
112,2,19,730000,3500
112,2,19,740000,3500
112,2,19,750000,3500
112,2,19,760000,3500
112,2,19,770000,3500
112,2,19,780000,3500
112,2,19,790000,3500
112,2,19,800000,3500
112,2,19,810000,3500
112,2,19,820000,3500
112,2,19,830000,3500
112,2,19,840000,3500
112,2,19,850000,8200
112,2,19,860000,8200
112,2,19,870000,3500
112,2,19,880000,3500
112,2,19,890000,3500
112,2,19,900000,3500
112,2,19,910000,3500
112,2,19,920000,3500
112,2,19,930000,3500
112,2,19,940000,3500
112,2,19,950000,3500
112,2,19,960000,3500
112,2,19,970000,3500
112,2,19,980000,3500
112,2,19,980001,3500
112,2,19,990000,3500
112,2,19,1000000,3500
112,2,19,1010000,3500
112,2,19,1020000,3500
112,2,19,1030000,8200
112,2,19,1040000,3500
112,2,19,1050000,3500
112,2,19,1060000,3500
112,2,19,1070000,3500
112,2,19,1080000,3500
112,2,19,1090000,3500
112,2,19,1100000,3500
112,2,19,1110000,3500
112,2,19,1120000,3500
112,2,19,1130000,3500
112,2,19,1140000,3500
112,2,19,1150000,3500
112,2,19,1160000,3500
112,2,19,1170000,8200
112,2,19,1180000,3500
112,2,19,1190000,3500
112,2,19,1200000,3500
112,2,19,1210000,3500
112,2,19,1220000,3500
112,2,19,1230000,3500
112,2,19,1240000,3500
112,2,19,1250000,3500
112,2,19,1260000,3500
112,2,19,1270000,3500
112,2,19,1280000,3500
112,2,19,1290000,3500
112,2,19,1300000,3500
112,2,19,1310000,3500
112,2,19,1310001,3500
112,2,19,1320000,3500
112,2,19,1330000,3500
112,2,19,1350000,3500
112,2,19,1360000,3500
112,2,19,1370000,3500
112,2,19,1380000,3500
112,2,19,1390000,3500
112,2,19,1400000,3500
112,2,19,1410000,3500
112,2,19,1420000,3500
112,2,19,1430000,3500
112,2,19,1440000,3500
112,2,19,1450000,3500
112,2,19,1460000,3500
112,2,19,1470000,3500
112,2,19,1480000,3500
112,2,19,1480001,3500
112,2,19,1490000,3500
112,2,19,1490001,3500
112,2,19,1500000,3500
112,2,19,1510000,3500
112,2,19,1520000,3500
112,2,19,1530000,3500
112,2,19,1540000,3500
112,2,19,1550000,3500
112,2,19,1560000,3500
112,2,19,1570000,3500
112,2,19,1580000,3500
112,2,19,1590000,3500
112,2,19,1600000,3500
112,2,19,1610000,3500
112,2,19,1620000,3500
112,2,19,1620001,3500
112,2,19,1630000,3500
112,2,19,1630001,3500
112,2,19,1630002,3500
112,2,19,1640000,3500
112,2,19,1650000,3500
112,2,19,1660000,3500
112,2,19,1670000,3500
112,2,19,1680000,3500
112,2,19,1690000,3500
112,2,19,1700000,3500
112,2,19,1710000,3500
112,2,19,1720000,3500
112,2,19,1730000,3500
112,2,19,1740000,3500
112,2,19,1750000,3500
112,2,19,1760000,3500
112,2,19,1770000,3500
112,2,19,1780000,3500
112,2,19,1910000,3500
112,2,19,1910001,3500
112,2,19,1910002,3500
112,2,19,1910003,3500
112,2,19,1920000,3500
112,2,19,1930000,3500
112,2,19,1940000,3500
112,2,19,1940001,3500
112,2,19,1950000,3500
112,2,19,1960000,3500
112,2,19,1970000,3500
112,2,19,1980000,3500
112,2,19,1990000,3500
112,2,19,2000000,3500
112,2,19,2010000,3500
112,2,19,2010001,3500
112,2,19,2020000,3500
112,2,19,2030000,3500
112,2,19,2040000,3500
112,2,19,2050000,3500
112,2,19,2050001,3500
112,2,19,2120000,3500
112,2,19,2130000,3500
112,2,19,2140000,3500
112,2,19,2150000,3500
112,2,19,2150001,3500
112,2,19,2160000,3500
112,2,19,2170000,3500
112,2,19,2180000,3500
112,2,19,2190000,3500
112,2,19,2200000,3500
112,2,19,2200001,3500
112,2,19,2210000,3500
112,2,19,2220000,3500
112,2,19,2230000,3500
112,2,19,2240000,3500
112,2,19,2250000,3500
112,2,19,2260000,3500
112,2,19,2270000,3500
112,2,19,2270001,3500
112,2,19,2340000,3500
112,2,19,2350000,3500
112,2,19,2360000,3500
112,2,19,2370000,3500
112,2,19,2380000,3500
112,2,19,2390000,3500
112,2,19,2400000,3500
112,2,19,2410000,3500
112,2,19,2420000,3500
112,2,19,2430000,3500
112,2,19,2440000,3500
112,2,19,2450000,3500
112,2,19,2460000,3500
112,2,19,2470000,3500
112,2,19,2480000,3500
112,2,19,2490000,3500
112,2,19,2560000,3500
112,2,19,2570000,3500
112,2,19,2580000,3500
112,2,19,2590000,3500
112,2,19,2600000,3500
112,2,19,2610000,3500
112,2,19,2620000,3500
112,2,19,2630000,3500
112,2,19,2640000,3500
112,2,19,2650000,3500
112,2,19,2660000,3500
112,2,19,2670000,3500
112,2,19,2680000,3500
112,2,19,2690000,3500
112,2,19,2700000,3500
112,2,19,2710000,3500
112,2,19,2780000,3500
112,2,19,2790000,3500
112,2,19,2800000,3500
112,2,19,2810000,3500
112,2,19,2820000,3500
112,2,19,2830000,3500
112,2,19,2840000,3500
112,2,19,2840001,3500
112,2,19,2850000,3500
112,2,19,2860000,3500
112,2,19,2870000,3500
112,2,19,2880000,3500
112,2,19,2890000,3500
112,2,19,2900000,3500
112,2,19,2910000,3500
112,2,19,2920000,3500
112,2,19,2930000,3500
112,2,19,2940000,3500
112,2,19,2950000,3500
112,2,19,2950001,3500
112,2,19,2950002,3500
112,2,19,2960000,3500
112,2,19,2960001,3500
112,2,19,2960002,3500
112,2,19,2970000,3500
112,2,19,2980000,3500
112,2,19,2980001,3500
112,2,19,2990000,3500
112,2,19,3000000,3500
112,2,19,3010000,3500
112,2,19,3020000,3500
112,2,19,3030000,3500
112,2,19,3040000,3500
112,2,19,3050000,3500
112,2,19,3060000,3500
112,2,19,3070000,3500
112,2,19,3080000,3500
112,2,19,3090000,3500
112,2,19,3100000,3500
112,2,19,3110000,3500
112,2,19,3120000,3500
112,2,19,3130000,3500
112,2,19,3140000,3500
112,2,19,3150000,3500
112,2,19,3160000,3500
112,2,19,3170000,3500
112,2,19,3180000,3500
112,2,19,3190000,3500
112,2,19,3200000,3500
112,2,19,3200001,3500
112,2,19,3210000,3500
112,2,19,3220000,3500
112,2,19,3230000,3500
112,2,19,3240000,3500
112,2,19,3250000,3500
112,2,19,3260000,3500
112,2,19,3270000,3500
112,2,19,3290000,3500
112,2,19,3300000,3500
112,2,19,3310000,3500
112,2,19,3320000,3500
112,2,19,3330000,3500
112,2,19,3340000,3500
112,2,19,3350000,3500
112,2,19,3360000,3500
112,2,19,3370000,3500
112,2,19,3380000,3500
112,2,19,3390000,3500
112,2,19,3390001,3500
112,2,19,3400000,3500
112,2,19,3410000,3500
112,2,19,3420000,3500
112,2,19,3430000,3500
112,2,19,3440000,3500
112,2,19,3450000,3500
112,2,19,3460000,3500
112,2,19,3470000,3500
112,2,19,3480000,3500
112,2,19,3490000,3500
112,2,19,3500000,3500
112,2,19,3510000,3500
112,2,19,3520000,3500
112,2,19,3530000,3500
112,2,19,3540000,3500
112,2,19,3550000,3500
112,2,19,3560000,3500
112,2,19,3570000,3500
112,2,19,3580000,3500
112,2,19,3590000,3500
112,2,19,3600000,3500
112,2,19,3600001,3500
112,2,19,3600002,3500
112,2,19,3610000,3500
112,2,19,3610001,3500
112,2,19,3610002,3500
112,2,19,3620000,3500
112,2,19,3630000,3500
112,2,19,3640000,3500
112,2,19,3650000,3500
112,2,19,3660000,3500
112,2,19,3670000,3500
112,2,19,3680000,3500
112,2,19,3690000,3500
112,2,19,3700000,3500
112,2,19,3710000,3500
112,2,19,3720000,3500
112,2,19,3730000,3500
112,2,19,3740000,3500
112,2,19,3750000,3500
112,2,19,3760000,3500
112,2,19,3770000,3500
112,2,19,3780000,3500
112,2,19,3790000,3500
112,2,19,3800000,3500
112,2,19,3810000,3500
112,2,19,3810003,3500
112,2,19,3820000,3500
112,2,19,3830000,3500
112,2,19,3840000,3500
112,2,19,3840001,3500
112,2,19,3850000,3500
112,2,19,3860000,3500
112,2,19,3870000,3500
112,2,19,3880000,3500
112,2,19,3890000,3500
112,2,19,3900000,3500
112,2,19,3910000,3500
112,2,19,3920000,3500
112,2,19,3930000,3500
112,2,19,3940000,3500
112,2,19,3950000,3500
112,2,19,3960000,3500
112,2,19,3970000,3500
112,2,19,3980000,3500
112,2,19,3990000,3500
112,2,19,4000000,3500
112,2,19,4010000,3500
112,2,19,4020000,3500
112,2,19,4020001,3500
112,2,19,4020002,3500
112,2,19,4030000,3500
112,2,19,4040000,3500
112,2,19,4050000,3500
112,2,19,4060000,3500
112,2,19,4070000,3500
112,2,19,4080000,3500
112,2,19,4090000,3500
112,2,19,4100000,3500
112,2,19,4110000,3500
112,2,19,4120000,3500
112,2,19,4120001,3500
112,2,19,4130000,3500
112,2,19,4140000,3500
112,2,19,4150000,3500
112,2,19,4160000,3500
112,2,19,4170000,3500
112,2,19,4180000,3500
112,2,19,4190000,3500
112,2,19,4200000,3500
112,2,19,4210000,3500
112,2,19,4220000,3500
112,2,19,4220001,3500
112,2,19,4220002,3500
112,2,19,4230000,3500
112,2,19,4230001,3500
112,2,19,4230002,3500
112,2,19,4240000,3500
112,2,19,4260000,3500
112,2,19,4270000,3500
112,2,19,4280000,3500
112,2,19,4290000,3500
112,2,19,4300000,3500
112,2,19,4310000,3500
112,2,19,4320000,3500
112,2,19,4330000,3500
112,2,19,4330001,3500
112,2,19,4340000,3500
112,2,19,4350000,3500
112,2,19,4360000,3500
112,2,19,4370000,3500
112,2,19,4380000,3500
112,2,19,4390000,3500
112,2,19,4400000,3500
112,2,19,4410000,3500
112,2,19,4410001,3500
112,2,19,4410002,3500
112,2,19,4420000,3500
112,2,19,4430000,3500
112,2,19,4440000,3500
112,2,19,4450000,3500
112,2,19,4460000,3500
112,2,19,4470000,3500
112,2,19,4480000,3500
112,2,19,4490000,3500
112,2,19,4500000,3500
112,2,19,4510000,3500
112,2,19,4520000,3500
112,2,19,4520001,3500
112,2,19,4530000,3500
112,2,19,4540000,3500
112,2,19,4550000,3500
112,2,19,4560000,3500
112,2,19,4570000,3500
112,2,19,4570002,3500
112,2,19,4570003,3500
112,2,19,4570004,3500
112,2,19,4580000,3500
112,2,19,4590000,3500
112,2,19,4600000,3500
112,2,19,4610000,3500
112,2,19,4610001,3500
112,2,19,4620000,3500
112,2,19,4630000,3500
112,2,19,4640000,3500
112,2,19,4650000,3500
112,2,19,4660000,3500
112,2,19,4670000,3500
112,2,19,4680000,3500
112,2,19,4690000,3500
112,2,19,4700000,3500
112,2,19,4710000,3500
112,2,19,4720000,3500
112,2,19,4730000,3500
112,2,19,4740000,3500
112,2,19,4750000,3500
112,2,19,4760000,3500
112,2,19,4770000,3500
112,2,19,4780000,3500
112,2,19,4780001,3500
112,2,19,4780002,3500
112,2,19,4790000,3500
112,2,19,4800000,3500
112,2,19,4810000,3500
112,2,19,4820000,3500
112,2,19,4830000,3500
112,2,19,4840000,3500
112,2,19,4850000,3500
112,2,19,4860000,3500
112,2,19,4870000,3500
112,2,19,4880000,3500
112,2,19,4890000,3500
112,2,19,4900000,3500
112,2,19,4910000,3500
112,2,19,4920000,3500
112,2,19,4930000,3500
112,2,19,4940000,3500
112,2,19,4950000,3500
